mar_diminutif,prod_code,pro_cdA,prodA_designation,CA,CaRea,prod_id,prod_designation,mont25
MEC2,EC P 127,EC-T,MP Tunnel,10.0,10.0,135179,"Inspection thermographique d`installations BT y compris redaction d`un rapport par site inspecte.Ce prix est remunere au temps d`inspection sur site, le temps d`elaboration des rapports doit cependant etre inclus dans le chiffrage",10761.0
MEC2,EC P 130,,,,,199447,Forfait de pose de balises Waze pour une nuit,6168.0
MEC2,ECF 068,,,,,237818,"Fourniture d'un câble téléphonique type SYT2 10 paires 0,8",6510.0
MEC2,ECF 075,,,,,237804,Fourniture câblette de terre cuivre nu type cunnu/25,5642.0
MEC2,ECF035,,,,,189165,Fourniture de matériel selon catalogue SCHNEIDER,19188.0
MEC2,ECF037,,,,,189135,Fourniture de matériel selon catalogue RADIO SPARES,113839.0
MEC2,ECF043,,,,,199449,"Fourniture d'une balise Waze, y compris taxe douanière",14760.0
MEC2,ECF044,,,,,201227,Câble FR-N1 X1 G1 LSOH sans halogène cuivre 4G50,9328.0
MEC2,ECF046,,,,,201235,Câble FR-N1 X1 G1 LSOH sans halogène cuivre 5G25,3047.0
MEC2,ECF062,,,,,202836,"CâbleFR-N1X1G1LSOHsanshalogènecuivre3G2,5",3741.0
MEC2,PN N 001,EC-T,MP Tunnel,5.0,5.0,305172,Maintenance préventive des installations BT du tunnel de Boissy y compris les PST Énergie,5634.0
MEC2,PN N 002,EC-T,MP Tunnel,13.0,13.0,305174,Maintenance préventive des installations BT du tunnel de Thiais y compris les PST Énergie,13142.0
MEC2,PN N 003,EC-T,MP Tunnel,8.0,8.0,305170,Maintenance préventive des postes HT des tunnels de Thiais après modernisation (PS1 PS2 et CD60),8048.0
MEC3-Lot1,101,,,,,326774,Mise en place initiale du contrat (Le forfait tel que décrit dans la fiche N°1 du CCTP),40819.0
MEC3-Lot1,104,,,,,327247,une réunion en présentiel (Le forfait tel que décrit dans la fiche N°3 du CCTP),2721.0
MEC3-Lot1,106,,,,,327667,Chargé dexploitation électrique selon fiche CCTP N°13,32383.0
MEC3-Lot1,108,,,,,327733,Astreinte SAPER pour une semaine selon fiche CCTP N°14,31523.0
MEC3-Lot1,109,,,,,327275,Gestion annuel du lot de rechange selon fiche CCTP N°4,52012.0
MEC3-Lot1,112,,,,,327071,Nacelle de moins de 8m avec panier,71280.0
MEC3-Lot1,114,,,,,327201,Mise à disposition dun camion bras,98947.0
MEC3-Lot1,117,,,,,327195,Pose de balises Bluetooth dans un tunnel selon fiche CCTP N°19,20494.0
MEC3-Lot1,119,EC-G,MP Générale,5.0,5.0,327643,Accompagnement sur les installations sur une journée selon fiche CCTP N°16,20463.0
MEC3-Lot1,120,,,,,327369,MCO trimestriel du superviseur énergie et sites selon fiche CCTP N°22,12969.0
MEC3-Lot1,121,EC-G,MP Générale,718.0,389.0,327535,"Plus value pour lexécution dune prestation de nuit entre 22h00 et 06h00, les dimanches et les jours fériés",1520527.0
MEC3-Lot1,201,,,,,327085,Prix d'une journée de niveau d'activité 1,59377.0
MEC3-Lot1,202,,,,,327003,Prix d'une journée de niveau d'activité 2,43077.0
MEC3-Lot1,203,,,,,327707,Prix d'une journée de niveau d'activité 3,59142.0
MEC3-Lot1,301,MPHT,Maintenance préventive  poste HT,41.0,10.0,327447,Visite dun poste de livraison HT (PL),21435.0
MEC3-Lot1,302,MPHT,Maintenance préventive  poste HT,12.0,2.0,327055,Visite dun dinterconnexion HT (PI),6475.0
MEC3-Lot1,303,MPHT,Maintenance préventive  poste HT,81.0,20.0,326977,Visite dun poste à coupure dartère HT,41440.0
MEC3-Lot1,305,MPHT,Maintenance préventive  poste HT,,,327597,Visite dun local de type local de concentration (LC),3140.0
MEC3-Lot1,306,MPHT,Maintenance préventive  poste HT,27.0,21.0,327289,Visite dun local de type site de concentration (SC),28080.0
MEC3-Lot1,310,MPHT,Maintenance préventive  poste HT,32.0,9.0,326793,Maintenance préventive dun poste de livraison HT SIRIUS (PL)  Niveau 1,17212.0
MEC3-Lot1,311,MPHT,Maintenance préventive  poste HT,54.0,12.0,327379,Maintenance préventive dun poste de livraison HT SIRIUS (PL)  Niveau 2,27544.0
MEC3-Lot1,313,MPHT,Maintenance préventive  poste HT,10.0,0.0,327197,Maintenance préventive dun poste dun poste dinterconnexion HT SIRIUS (PI)  Niveau 1,6124.0
MEC3-Lot1,314,MPHT,Maintenance préventive  poste HT,10.0,4.0,327641,Maintenance préventive dun poste dun poste dinterconnexion HT SIRIUS (PI)  Niveau 2,6166.0
MEC3-Lot1,316,MPHT,Maintenance préventive  poste HT,108.0,23.0,327209,Maintenance préventive dun poste dun poste à coupure dartère HT  Niveau 1,55801.0
MEC3-Lot1,317,MPHT,Maintenance préventive  poste HT,68.0,21.0,327213,Maintenance préventive dun poste dun poste à coupure dartère HT  Niveau 2,34914.0
MEC3-Lot1,320,MPBT,Maintenance préventive  poste BT,18.0,10.0,326841,Maintenance préventive pour les installation BT dun site technique « THOMPSON »,19400.0
MEC3-Lot1,321,MPBT,Maintenance préventive  poste BT,6.0,4.0,327789,Maintenance préventive pour les installation BT dun local de type local de concentration (LC),9916.0
MEC3-Lot1,322,MPBT,Maintenance préventive  poste BT,60.0,41.0,327709,Maintenance préventive pour les installation BT dun local de type site de concentration (SC),63338.0
MEC3-Lot1,323,MPBT,Maintenance préventive  poste BT,4.0,4.0,327141,Maintenance préventive dun coffret de couplage BT SIRIUS OUEST,4972.0
MEC3-Lot1,401,MPBR,Maintenance préventive barrière,63.0,44.0,327519,Maintenance préventive de niveau 1 dune barrière,78877.0
MEC3-Lot1,402,MPBR,Maintenance préventive barrière,23.0,7.0,327189,Maintenance préventive de niveau 2 dune barrière,24894.0
MEC3-Lot1,501,EC-T,MP Tunnel,37.0,36.0,327007,Un forfait pour une inspection visuelle dun chemin de câble de 500 m en tunnel,44606.0
MEC3-Lot1,502,EC-T,MP Tunnel,6.0,5.0,327023,Un forfait pour une inspection visuelle dun chemin de câble de 10 m en site technique,6763.0
MEC3-Lot1,503,EC-T,MP Tunnel,4.0,4.0,326985,Un forfait pour une inspection visuelle des caniveaux dun local technique,13114.0
MEC3-Lot1,601,MPHT,Maintenance préventive  poste HT,12.0,5.0,327589,"Visite dinstallation des postes HT et TGBT du tunnel du Landy (ROUTECLAIR, LANDY NORD et PASSOUDI)",28166.0
MEC3-Lot1,602,MPHT,Maintenance préventive  poste HT,,,327077,Visite dinstallation du poste HT et TGBT du tunnel de la Courneuve (GENEVE),3432.0
MEC3-Lot1,603,MPHT,Maintenance préventive  poste HT,23.0,10.0,327245,"Visite dinstallation des HT et TGBT des postes des tunnels de Bobigny, Lumen et Norton ( NORTON, LUMEN, AERATION, SP1, SP2, SP3, SP4 et SP5)",23985.0
MEC3-Lot1,604,MPHT,Maintenance préventive  poste HT,,,327225,Visite dinstallation du poste HT et TGBT du tunnel de Taverny,3130.0
MEC3-Lot1,610,MPHT,Maintenance préventive  poste HT,4.0,0.0,326875,"Maintenance préventive de niveau 1 des postes HT du tunnel du Landy  (ROUTECLAIR, LANDY NORD et PASSOUDI)",4249.0
MEC3-Lot1,611,MPHT,Maintenance préventive  poste HT,,,326891,Maintenance préventive de niveau 1 du poste HT du tunnel de la Courneuve (GENEVE),2621.0
MEC3-Lot1,612,MPHT,Maintenance préventive  poste HT,7.0,0.0,326919,"Maintenance préventive de niveau 1 HT des postes HT des tunnels de Bobigny, Lumen et Norton ( NORTON, LUMEN, AERATION, SP1, SP2, SP3, SP4 et SP5)",7980.0
MEC3-Lot1,613,MPHT,Maintenance préventive  poste HT,,,326931,Maintenance préventive de niveau 1 du poste HT du tunnel de Taverny,2249.0
MEC3-Lot1,617,MPHT,Maintenance préventive  poste HT,13.0,13.0,327303,"Maintenance préventive de niveau 2 des postes HT des tunnels de Bobigny, Lumen et Norton ( NORTON, LUMEN, AERATION, SP1, SP2, SP3, SP4 et SP5)",13275.0
MEC3-Lot1,620,MPHT,Maintenance préventive  poste HT,18.0,18.0,326909,"Maintenance préventive de niveau 3 des postes HT du tunnel du Landy  (ROUTECLAIR, LANDY NORD et PASSOUDI)",18151.0
MEC3-Lot1,630,MPBT,Maintenance préventive  poste BT,2.0,0.0,327457,Maintenance préventive de niveau 1 des installations BT du tunnel du Landy ainsi que le TGBT de la station de pompage,2899.0
MEC3-Lot1,632,MPBT,Maintenance préventive  poste BT,9.0,0.0,326979,"Maintenance préventive de niveau 1 des installations BT des tunnels de Bobigny, Lumen et Norton  ainsi que le TGBT des 3 stations de Pompage",9468.0
MEC3-Lot1,637,MPBT,Maintenance préventive  poste BT,12.0,12.0,327433,"Maintenance préventive de niveau 2 des installations BT des tunnels de Bobigny, Lumen et Norton  ainsi que le TGBT des 3 stations de Pompage",12038.0
MEC3-Lot1,640,MPBT,Maintenance préventive  poste BT,6.0,6.0,327217,Maintenance préventive de niveau 3 des installations BT du tunnel du Landy ainsi que le TGBT de la station de pompage,6611.0
MEC3-Lot1,650,MPBT,Maintenance préventive  poste BT,6.0,0.0,327553,"Maintenance préventive de niveau 1  couplage de source BT  (Routeclair, Landy nord et sud et Passoudi)",6278.0
MEC3-Lot1,651,MPBT,Maintenance préventive  poste BT,,,327147,Maintenance préventive de niveau 1  couplage de source BT du tunnel de la Courneuve,3716.0
MEC3-Lot1,652,MPBT,Maintenance préventive  poste BT,8.0,0.0,327243,"Maintenance préventive de niveau 1  couplage de source BT des tunnels de Bobigny, Lumen et Norton (Norton, Lumen, Aération, SP1, SP2, SP3, SP4 et SP5)",8154.0
MEC3-Lot1,653,MPBT,Maintenance préventive  poste BT,,,327117,Maintenance préventive de niveau 1  couplage de source BT du tunnel de Taverny,3104.0
MEC3-Lot1,657,MPBT,Maintenance préventive  poste BT,9.0,9.0,326991,"Maintenance préventive de niveau 2  couplage de source BT des tunnels de Bobigny, Lumen et Norton (Norton, Lumen, Aération, SP1, SP2, SP3, SP4 et SP5)",9825.0
MEC3-Lot1,660,MPBT,Maintenance préventive  poste BT,14.0,14.0,327673,"Maintenance préventive de niveau 3 couplage de source BT (Routeclair, Landy nord et sud et Passoudi)",14541.0
MEC3-Lot1,670,MPBT,Maintenance préventive  poste BT,15.0,5.0,327389,"Maintenance préventive PST du tunnel du Landy (Routeclair, Landy nord et sud et Passoudi)",15775.0
MEC3-Lot1,671,MPBT,Maintenance préventive  poste BT,2.0,0.0,327239,Maintenance préventive PST du tunnel de la Courneuve,3718.0
MEC3-Lot1,672,MPBT,Maintenance préventive  poste BT,31.0,10.0,327455,"Maintenance préventive PST des tunnels de Bobigny, Lumen et Norton (Norton, Lumen, Aération, SP1, SP2, SP3, SP4 et SP5)",32311.0
MEC3-Lot1,673,MPBT,Maintenance préventive  poste BT,3.0,0.0,327623,Maintenance préventive PST du tunnel de Taverny,5785.0
MEC3-Lot1,714,MPHT,Maintenance préventive  poste HT,6.0,6.0,326917,Maintenance préventive de niveau 2 des postes HT du tunnel de Nogent (usines du PORT et de la GARE),6464.0
MEC3-Lot1,715,MPHT,Maintenance préventive  poste HT,12.0,6.0,327051,Maintenance préventive de niveau 2 des postes HT du tunnel de Champigny (BRY et BOULLEREAUX),13227.0
MEC3-Lot1,716,MPHT,Maintenance préventive  poste HT,14.0,7.0,327527,"Maintenance préventive de niveau 2 des postes HT des tunnels de Thiais (CD60, PS1 et PS2)",15121.0
MEC3-Lot1,717,MPHT,Maintenance préventive  poste HT,3.0,0.0,327193,Maintenance préventive de niveau 2 du poste HT du tunnel de Boissy Saint Léger,3439.0
MEC3-Lot1,721,MPHT,Maintenance préventive  poste HT,4.0,4.0,327705,Maintenance préventive de niveau 3 du poste HT du tunnel de Boissy Saint Léger,4783.0
MEC3-Lot1,730,MPBT,Maintenance préventive  poste BT,2.0,2.0,327355,Maintenance préventive de niveau 1  des installations BT  (y compris armoires en tunnel) du tunnel de Nogent,2368.0
MEC3-Lot1,731,MPBT,Maintenance préventive  poste BT,2.0,2.0,327099,Maintenance préventive  de niveau 1 des installations BT  (y compris armoires en tunnel) du tunnel de Champigny,2311.0
MEC3-Lot1,738,MPBT,Maintenance préventive  poste BT,6.0,0.0,326845,Maintenance préventive de niveau 2 des installations BT  (y compris armoires en tunnel) du tunnel de Champigny,6026.0
MEC3-Lot1,739,MPBT,Maintenance préventive  poste BT,12.0,6.0,327259,Maintenance préventive de niveau 2 des installations BT  (y compris armoires en tunnel) du tunnel de Thiais,13104.0
MEC3-Lot1,740,MPBT,Maintenance préventive  poste BT,2.0,0.0,327655,Maintenance préventive de niveau 2 des installations BT  (y compris armoires en tunnel) du tunnel de Boissy Saint Léger,2280.0
MEC3-Lot1,765,MPBT,Maintenance préventive  poste BT,4.0,4.0,327739,Maintenance préventive de niveau 2  couplage de source BT  (y compris armoires en tunnel) du tunnel de Nogent,9793.0
MEC3-Lot1,766,MPBT,Maintenance préventive  poste BT,5.0,0.0,326933,Maintenance préventive de niveau 2 couplage de source BT  (y compris armoires en tunnel) du tunnel de Champigny,5006.0
MEC3-Lot1,767,MPBT,Maintenance préventive  poste BT,13.0,6.0,327241,Maintenance préventive de niveau 2 couplage de source BT  (y compris armoires en tunnel) du tunnel de Thiais,14032.0
MEC3-Lot1,768,MPBT,Maintenance préventive  poste BT,2.0,0.0,326861,Maintenance préventive de niveau 2 couplage de source BT  (y compris armoires en tunnel) du tunnel de Boissy Saint Léger,2957.0
MEC3-Lot1,771,MPBT,Maintenance préventive  poste BT,9.0,7.0,327511,Maintenance préventive de niveau 3 couplage de source BT  (y compris armoires en tunnel) du tunnel de Champigny,9554.0
MEC3-Lot1,773,MPBT,Maintenance préventive  poste BT,5.0,5.0,327235,Maintenance préventive de niveau. 3 couplage de source BT  (y compris armoires en tunnel) du tunnel de Boissy Saint Léger,5098.0
MEC3-Lot1,775,MPBT,Maintenance préventive  poste BT,5.0,4.0,327165,Maintenance préventive de niveau 3 couplage de source BT dun Système de Transfert Statique quelque soit la puissance,7443.0
MEC3-Lot1,776,MPBT,Maintenance préventive  poste BT,17.0,3.0,326869,Maintenance préventive de niveau 3 couplage de source BT dune armoire de filtres actifs quelque soit la puissance,17819.0
MEC3-Lot1,780,MPBT,Maintenance préventive  poste BT,18.0,13.0,327229,Maintenance préventive PST du tunnel de Nogent,18840.0
MEC3-Lot1,781,MPBT,Maintenance préventive  poste BT,6.0,3.0,327735,Maintenance préventive des PST du tunnel de Champigny,6569.0
MEC3-Lot1,783,MPBT,Maintenance préventive  poste BT,4.0,2.0,327431,Maintenance préventive des PST du tunnel de Boissy Saint Léger,4176.0
MEC3-Lot1,812,MPHT,Maintenance préventive  poste HT,6.0,3.0,327473,"Maintenance préventive de niveau 1  des postes HT des tunnels de Bicêtre et dItalie (BLANCHE, EMBOUCHE et POTERNE)",7424.0
MEC3-Lot1,813,MPHT,Maintenance préventive  poste HT,4.0,2.0,327605,Maintenance préventive de niveau 1 du poste HT du tunnel dOrly,4230.0
MEC3-Lot1,815,MPHT,Maintenance préventive  poste HT,4.0,4.0,327285,"Maintenance préventive de niveau 2 des postes HT du tunnel dAntony (Léon Blum, complexe 1, 2 et 3)",4889.0
MEC3-Lot1,816,MPHT,Maintenance préventive  poste HT,2.0,2.0,326829,Maintenance préventive de niveau 2 du poste HT du tunnel de Fresnes (DANIELE),2838.0
MEC3-Lot1,830,MPBT,Maintenance préventive  poste BT,3.0,3.0,327161,"Maintenance préventive de niveau 1 des installations BT du tunnel dAntony (Léon Blum, complexe 1, 2 et 3",3235.0
MEC3-Lot1,835,MPBT,Maintenance préventive  poste BT,6.0,0.0,327467,"Maintenance préventive de niveau 2 des installations BT du tunnel dAntony (Léon Blum, complexe 1, 2 et 3",6404.0
MEC3-Lot1,836,MPBT,Maintenance préventive  poste BT,2.0,2.0,327689,Maintenance préventive de niveau 2 des installations BT du tunnel de Fresnes (DANIELE),2179.0
MEC3-Lot1,837,MPBT,Maintenance préventive  poste BT,12.0,6.0,327481,"Maintenance préventive de niveau 2  des installations BT des tunnels de Bicêtre et dItalie (BLANCHE, EMBOUCHE et POTERNE)",13104.0
MEC3-Lot1,838,MPBT,Maintenance préventive  poste BT,4.0,2.0,327761,Maintenance préventive de niveau 2 des installations BT du tunnel dOrly,4460.0
MEC3-Lot1,857,MPBT,Maintenance préventive  poste BT,13.0,6.0,327183,"Maintenance préventive de niveau 2  couplage de source BT des tunnels de Bicêtre et dItalie (BLANCHE, EMBOUCHE et POTERNE)",13802.0
MEC3-Lot1,858,MPBT,Maintenance préventive  poste BT,9.0,4.0,327763,Maintenance préventive de niveau 2 couplage de source BT du tunnel dOrly,9793.0
MEC3-Lot1,871,MPBT,Maintenance préventive  poste BT,2.0,2.0,326967,Maintenance préventive des PST du tunnel de Fresnes,2333.0
MEC3-Lot1,872,MPBT,Maintenance préventive  poste BT,4.0,2.0,327785,Maintenance préventive des PST des tunnels de Bicêtre et dItalie,5771.0
MEC3-Lot1,873,MPBT,Maintenance préventive  poste BT,,,327533,Maintenance préventive des PST du tunnel dOrly,3378.0
MEC3-Lot1,901,MPHT,Maintenance préventive  poste HT,14.0,7.0,327595,Visite dinstallation des postes HT du tunnel dA14 secteur Défense (A1 à A11),14994.0
MEC3-Lot1,902,MPHT,Maintenance préventive  poste HT,12.0,6.0,327797,"Visite dinstallation des postes HT du tunnel dA14 secteur Arche (B, C, D et X)",12979.0
MEC3-Lot1,903,MPHT,Maintenance préventive  poste HT,12.0,6.0,327395,"Visite dinstallation des postes HT de léchangeur A14/A86 et du tunnel dA86 Nanterre (B1, B3,B5, Hoche, A.FRANCE, Faidherbe et J.QUENTIN)",13407.0
MEC3-Lot1,904,MPHT,Maintenance préventive  poste HT,,,327497,Visite dinstallation des postes HT du tunnel de Neuilly (postes EST et OUEST),3095.0
MEC3-Lot1,905,MPHT,Maintenance préventive  poste HT,,,327083,Visite dinstallation des postes HT du tunnel des Sévines,2097.0
MEC3-Lot1,906,MPHT,Maintenance préventive  poste HT,2.0,0.0,327109,"Visite dinstallation des postes HT du tunnel de Bellerive (Acacia, Bréguet, Stade)",2923.0
MEC3-Lot1,907,MPHT,Maintenance préventive  poste HT,,,327725,Visite dinstallation du poste HT et TGBT du PCTT de Nanterre,2788.0
